sample_id,true_label,true_class_name,predicted_label,predicted_class_name,confidence,error_type,text_sample
15638,2582,Mobilier et accessoires de jardin,2585,Outillage de jardin,0.5489876952697527,high_confidence,Beo Table D&#39;Extérieur Plafond Imperméable Rond Diamètre 160cm Noir/Anthracite Quantité : 1 Modèle : 4014119502535 Référence fabricant : 4014119502535 Type : Jardin Fabricant : beo
15642,1281,Jeux enfant,1140,Objets pop culture,0.6605231030900893,high_confidence,Star Trek Attack Wing Mirror Universe Defiant 
15643,2522,Fournitures papeterie,10,Livres occasion,0.5683889588156199,high_confidence,Münzetui Volterra Für Dt. 20-Euro-Gedenkmünzen ¿Grimms Märchen¿ 2018 ¿ 2023 Münzetui in edler mahagonifarbener Holzmaserung zur Unterbringung der 6 deutschen 20-Euro-Gedenkmünzen der Serie ¿Grimms Mär...
15645,2705,Livres neufs,2403,Lots livres et magazines,0.6465183080873796,high_confidence,Callevile-Les-Deux-Églises : Saga Villageoise Et Familiale 
15653,40,Jeux consoles neuf,10,Livres occasion,0.20942779532433248,low_confidence,Army Men Toys In Space 
15654,2280,Journaux et revues occasion,10,Livres occasion,0.2770481795956928,low_confidence,Réponse À Tout ! 282 
15655,1560,Mobilier,2060,Décoration,0.4551115859379247,low_confidence,100pcs Perles De Bois De Grands Trous Bijoux De Perles En Vrac En Bois U Ramasser 12mm Sweetheart93 100pcs perles de bois grands charmes de trou perles en vrac en bois u ramasser 12mm Introduction: Ma...
15665,2403,Lots livres et magazines,10,Livres occasion,0.3156426590657748,low_confidence,Mode Enploi Manuel Notice Marantz Sd415 Stereo Double Cassette Deck 
15675,2060,Décoration,1920,Linge de maison,0.598515497015527,high_confidence,Fleur Tulle Fenêtre Porte Balcon Rideau Screens Panneau Occultant Gn Scarfs Fleur Tulle Fenêtre Porte Balcon Screens Rideau Panneau Feature Scarfs Sheer: 100% qualité de la marque nouvelle et haute. Q...
15691,60,Consoles de jeux,2462,Console et Jeux vidéos occasion,0.7199003032016269,high_confidence,Sx3s12 Xbox One Super Bomberman R - Shiny Edition SX3S12 XBOX UN SUPER BOMBERMAN R - BRILLANT ÉDITION
15692,1281,Jeux enfant,2060,Décoration,0.3892555075704301,low_confidence,Bois Percussion Instrument De Musique Jouet Set 11pcs Éducation Toy Musique Bois Percussion Instrument de musique Jouet Set 11pcs Educational Music Toy Description: 100% qualité de la marque nouvelle ...
15702,1302,Jeux et accessoires de plein air,2583,Piscine et accessoires,0.9870371077231936,high_confidence,Pataugeoire Gonflable 145 X 102 X 74 Cm Intex Lazy Snail Enfants 1-3 Ans Pataugeoire gonflable escargotDimensions : 145 x 102 x 074 mPare-soleilNiveau de l&#39;eau : 14 cmCapacité : 53 litresPour enfa...
15706,2583,Piscine et accessoires,2403,Lots livres et magazines,0.1798822057618517,low_confidence,Lot de 2 x 80 Bandelettes &#61; 160 Papier Test PH Mètre Testeur Acidité de l&#39;eau Plonger un petit papier testeur dans la liqueur pendant une demi-seconde puis comparer la couleur du papier avec l...
15709,2462,Console et Jeux vidéos occasion,50,Accessoires gaming,0.6044536610302854,high_confidence,Wii Blanche + Assesoire 
15710,1280,Jouets enfant,1302,Jeux et accessoires de plein air,0.991727066367405,high_confidence,1pc Greedy Charm Puppy Lente Hausse Squeeze Balle Anti-Stress Toy 1pc Puppy Greedy Charm lente hausse du stress Squeeze Toy releveur Description de la qualité: 100% qualité de la marque nouvelle et ha...
15712,1140,Objets pop culture,1320,Puériculture,0.5552163605368963,high_confidence,Tirelire À Peindre - 15 Cm 
15716,1560,Mobilier,2582,Mobilier et accessoires de jardin,0.4816256601025157,low_confidence,4pcs Metal Bed Sheet Fasteners Mattress Strong Clip Grippers Elastic Holderhpp1028 4pcs Metal Bed Sheet Fasteners Mattress Strong Clip Grippers Elastic HolderDescription: 100% brand new and high quali...
15720,50,Accessoires gaming,40,Jeux consoles neuf,0.2301046691778188,low_confidence,Pad Arcade Nes Advantage 
15726,2582,Mobilier et accessoires de jardin,2585,Outillage de jardin,0.9665641102006367,high_confidence,Profil Européen Compagnon De Diamant Moderne Vase En Porcelaine Céramique Flowerp Mode Compagnon européen Profil diamant moderne Vase en porcelaine Etude Salle Flowerpot Mode Céramique Couloir Décorat...
15736,1302,Jeux et accessoires de plein air,1280,Jouets enfant,0.48722091750571517,low_confidence,Jouet Loupe Pour Enfants En Plastique 1pc Jumelles + Pince À Cravate Type: binoculaire<br />Couleur: vert<br />Matériel: plastique<br />Poids: 40g<br />Le forfait comprend: 1pc binoculaire
15743,1280,Jouets enfant,2522,Fournitures papeterie,0.9856259344292607,high_confidence,Pébéo 777203 Peinture 1 Carton Toilé Format Paysage Blanc 
15744,10,Livres occasion,2403,Lots livres et magazines,0.4227258200161648,low_confidence,Les Promesses Du Ciel Et De La Terre 
15752,1920,Linge de maison,1560,Mobilier,0.39566529418987334,low_confidence,Rideau De Porte En Perles Transparentes Frejus 90x210 Cm <b><u>Aspect : </u></b><u><br />Coloris : Transparent<br />Matériau principal : Polypropylène (perles)<br />Matériaux secondaires : Plastique (...
15755,2582,Mobilier et accessoires de jardin,2585,Outillage de jardin,0.8760247550835849,high_confidence,Feutre De Paillage Polypropylène Non Tissé Catral - Longueur 5 M - Largeur 16 M <b>Feutre de paillage polypropylène non tissé  Catral - Longueur 5 m - Largeur 16 m</b><br />Feutre de paillage polyprop...
15758,2403,Lots livres et magazines,10,Livres occasion,0.6258636438400952,high_confidence,Lo Sguardo Di ... - Opere Scelte Dalla Collezione D Arte Unicredit - Skira 
15762,1160,Cartes de jeux,10,Livres occasion,0.24004006391508337,low_confidence,Bête Christalline : Chat D'améthyste Fotb-Fr002 
15770,1280,Jouets enfant,1300,Modélisme,0.2215206845608522,low_confidence,Amt 1965 Ford Galaxie Stock Car Fred Lorenzen AMT AMT72312 125 65 Ford Galaxie Stock Car Fred Lorenze
15771,1560,Mobilier,2060,Décoration,0.891405465611562,high_confidence,Lapin De Pâques Lapin Oreilles Sac Fourre-Tout Panier-Cadeau Panier Party Décoration Saisonnière Sweetheart Panier de Pâques Lapin Lapin oreilles Sac cadeau commercial fourre-tout parti saisonnière De...
15772,1300,Modélisme,10,Livres occasion,0.18559867698658727,low_confidence,Mtk Extreme Tuner Toyota Celica 
15775,2280,Journaux et revues occasion,10,Livres occasion,0.37180643728529866,low_confidence,Les Hauts Lieux De L'histoire N° 14 Olympie 
15777,2060,Décoration,2585,Outillage de jardin,0.4340071818734856,low_confidence,Pelote Magnétique Pin Caddy Porte-Trombones Pour Punaises Aiguilles À Coudre Lujuik Magnétique Pelote Pin Caddy Porte-trombones pour Punaises Aiguilles à coudre Matériel Caractéristiques: Plastique Ta...
15788,2060,Décoration,1560,Mobilier,0.46171101358231603,low_confidence,Tables En Acier Inoxydable 4pcs Tablecloth Cover Clips Porte-Outil De Serrage Party Lujuik 4pcs Tables en acier inoxydable Tablecloth Cover Clips Porte-outil de serrage Party Feature: la qualité de la...
15793,2220,Animalerie,10,Livres occasion,0.15411471937893986,low_confidence,Matériel Pour Nids De Hamsters 100 % Digestible 
15797,1280,Jouets enfant,40,Jeux consoles neuf,0.7078009397455979,high_confidence,Star Wars Power Of The Force Masterpiece Edition &gt Aurra Sing (Masterpiec... Star Wars Power of the Force Masterpiece Edition Aurra Sing (Masterpiece Edition) Large Dollp
15801,1180,Jeux de rôle et figurines,10,Livres occasion,0.20449619102255193,low_confidence,Rackham Confrontation Musicien De Dirz 
15802,2462,Console et Jeux vidéos occasion,50,Accessoires gaming,0.895394495660824,high_confidence,Skin Stickers Autocollants Titanfall Pour Console Xbox One 
15813,1302,Jeux et accessoires de plein air,1280,Jouets enfant,0.6371720697190414,high_confidence,Dga Signature Line Blowfly Ii Golf Disc pThe Signature Line Blowfly II has a more beveled edge than the Blowfly I and is designed to fly with a tad more speed. Because of that this disc is referred to...
15819,1320,Puériculture,10,Livres occasion,0.6086544375870031,high_confidence,Cheeky Chompers Neckerchew Classic Chic Multipack CHEEKY CHOMPERS NECKERCHEW CLASSIC CHIC MULTIPACK
15821,2060,Décoration,1560,Mobilier,0.909977408165128,high_confidence,1 Boîte Rétro Main Porcelaine Conique En Céramique Brûleur D'encens Buddh Cône Housekeeping 2390 1 Boîte étagé Rétro main Porcelaine Bougie en céramique brûleur d&#39;encens Buddh Feature: 100% tout n...
15826,2705,Livres neufs,1160,Cartes de jeux,0.8562100358383883,high_confidence,La Guerre Des Ex 
15833,1302,Jeux et accessoires de plein air,1281,Jeux enfant,0.8798629089073153,high_confidence,Jeu De Parcours Jungle Race - Lilliputiens Suivez le chemin au rythme de la roue. Qui parviendra à trouver le trésor en premier ? Jeu de société grandeur nature où vous devenez les pions. Des éclats d...
15844,1280,Jouets enfant,1140,Objets pop culture,0.6503332314932407,high_confidence,Plastoy - 62311  - Mini Porte-Clé - Joe Dalton 
15845,2462,Console et Jeux vidéos occasion,40,Jeux consoles neuf,0.462388312710012,low_confidence,Des Millions De Jeux Xp Et Niveaux Volume 5 
15850,1281,Jeux enfant,1280,Jouets enfant,0.9456873139061294,high_confidence,Conseil Peinture Magie De L'eau Dessin Jigsaw Puzzle Bébé Développement Jouet Peinture Dessin magique Conseil eau Jigsaw Puzzle bébé développement Jouet Caractéristiques: jouet robuste et sûr pour vos...
15858,1302,Jeux et accessoires de plein air,1280,Jouets enfant,0.4334115186555071,low_confidence,Jouet Halloween Cattle Magic Horror Mask Cosplay Bar Performance Theme Party Bed Time Stuffed Animal Toys Cute Soft Plush T-Rex Tyrannosaurus Dinosaur Figure Features: 100% Brand New and High Quality....
15863,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.5548124730938759,high_confidence,Congres National De La Fédération Des Mutilés Et Invalides Du Travai 
15876,2060,Décoration,1560,Mobilier,0.5584209743806687,high_confidence,Buyiesky®Rechargeable Portable Mini Portable Climatisation Ventilateur De Refroidissement Cooler Usb Be Rechargeable portable Mini portable climatisation ventilateur de refroidissement Cooler USB BE C...
15881,1180,Jeux de rôle et figurines,1140,Objets pop culture,0.4162686468192908,low_confidence,Star Strike 9011 Vessel Compendium #1 
15884,1302,Jeux et accessoires de plein air,2060,Décoration,0.4761886763966057,low_confidence,Berg Toys Led Blanc <strong>LED blanc</strong><br />Référence article. 15.20.10<br />Pour une sécurité accrue.<br />Se monte sur le garde-boue.
15890,1180,Jeux de rôle et figurines,10,Livres occasion,0.7160569163765136,high_confidence,Stand De Marchande De Bonbons 
15894,60,Consoles de jeux,50,Accessoires gaming,0.6528185528560414,high_confidence,Console Ps Vita Modèle Pch-1004 La console PS VITA un chargeur avec câble d'alimentation jeu Lego Marvel Super heroes carte mémoire 4GB documentation.<br>En plus Poignée et housse de transport.
15907,1180,Jeux de rôle et figurines,2403,Lots livres et magazines,0.8203283988094128,high_confidence,20 Socles Ronds 25mm Lot 4 
15909,2705,Livres neufs,2403,Lots livres et magazines,0.3963410713702262,low_confidence,Islams Politiques. Courants Doctrines Et Idéologies 
15910,2582,Mobilier et accessoires de jardin,1560,Mobilier,0.847845904580804,high_confidence,Banc Batavia Avec 2 Places Teck 120 X 515 X 84 Cm Ajoutez une touche d&#39;élégance à votre espace de vie extérieur avec ce banc Batavia à 2 places en bois de teck massif ! Il a des accoudoirs courbés...
15911,2705,Livres neufs,10,Livres occasion,0.2936900943976122,low_confidence,Qabi Une Femme Libre 
15912,1160,Cartes de jeux,1281,Jeux enfant,0.9984955788627168,high_confidence,Jeu De 32 Cartes 
15917,1300,Modélisme,1280,Jouets enfant,0.46867486678296266,low_confidence,Micro Voiture De Course Galoob-Galoob 
15924,1320,Puériculture,1280,Jouets enfant,0.7278481163753228,high_confidence,Hochet Doudou Anneau Zèbre Cheval Pommette 
15938,60,Consoles de jeux,2462,Console et Jeux vidéos occasion,0.9665273446835314,high_confidence,Playstation 3 Slim 320 Go + Infamous 2 
15941,1302,Jeux et accessoires de plein air,1320,Puériculture,0.4373575989392903,low_confidence,Beach Toys Pat'patrouille - Kick Board Kick Board Pat Patrouille 46 cm
15944,2582,Mobilier et accessoires de jardin,2585,Outillage de jardin,0.9803597509130263,high_confidence,4pcs Sécurité Enfant Enfants Boîte Tiroir Armoire Armoire Porte Du Réfrigérateur Verrouillage De Sécurité Gn 4pcs sécurité enfant enfants Boîte Armoire à tiroirs Armoire de sécurité porte du réfrigéra...
15948,2705,Livres neufs,2280,Journaux et revues occasion,0.41515012669713364,low_confidence,Grands Personnages Du Xxe Siècle - Les Concentrés Un concentré d'infos sur 50 personnalités qui ont marqué le XXe siècle : Charlie Chaplin Marcel Proust Elvis Presley Marie Curie Marilyn Monroe Sigmun...
15958,2060,Décoration,2582,Mobilier et accessoires de jardin,0.6928915089677289,high_confidence,Cache Pot Ancien En Cuivre 
15965,2280,Journaux et revues occasion,10,Livres occasion,0.4495975188606257,low_confidence,Commonweal N° 8 Du 20/04/2007 - Signs Of Faith / The Phoots Of Sam Fentress / Paul Elie - Mark Sargent On Abuse Settlements 
15973,1302,Jeux et accessoires de plein air,1320,Puériculture,0.6289831138239029,high_confidence,Enfants Tipi Enfants Jeu Playhouse Tente Portable Maison De Jeu En Plein Air 120 * 120 * 145cm (Gris Blanc) La description:<br />  Ce tipi pour enfant est fabriqué en coton respirant doux et confortab...
15980,2220,Animalerie,2583,Piscine et accessoires,0.9260827991446348,high_confidence,Lampe De Serrage  Pour Aquarium Eau Poisson 2w 9 Leds Éclairage À Led Terrarium 
15995,1300,Modélisme,50,Accessoires gaming,0.9100605969918778,high_confidence,Drone Powervison Power Ray Explorer-Powervison PowerRay Explorer<br/>Station de base<br/>Manette de contrôle<br/>Support de téléphone/tablette<br/>Chargeur<br/>Câble de 50 mètres
16001,1300,Modélisme,2403,Lots livres et magazines,0.296221406945611,low_confidence,Shelby Cobra 427 S/C - 1/43-Road Signature 
16009,1280,Jouets enfant,1302,Jeux et accessoires de plein air,0.9358448852951703,high_confidence,Drôle De Porc Squeeze Crème Parfumée Pain Lent Rising Jouets Phone Charm Cadeaux Jouet Drôle squeeze Cochon Crème Pain parfumée Rising Lent Toys Phone Charm Cadeaux Descriptions de jouets: Matériel: E...
16012,1140,Objets pop culture,2403,Lots livres et magazines,0.45393415924347197,low_confidence,Dc Comics - Portefeuille Vinyle - Batman 
16013,2582,Mobilier et accessoires de jardin,2060,Décoration,0.6669494581879696,high_confidence,Boule Lumineuse Led ? 50 Cm 16 Couleurs Étanche Recharge Sans Fil Avec Télécommande Ce luminaire LED est autonome sur batterie vous pourrez ainsi en profiter pleinement sans avoir à chercher après une...
16015,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.8751619684415514,high_confidence,La Classe Maternelle 2008-2009 N° 171 172 173 174 175 176 177 178 179 180 
16018,1280,Jouets enfant,1140,Objets pop culture,0.5209654516647843,high_confidence,Zhu Zhu Pets Playset Le Commissariat 
16023,1560,Mobilier,2060,Décoration,0.959613563682144,high_confidence,Mur Jet D'encre Autocollants Usine De Mur De Fleur Autocollants Accueil Fond __Gvirt_Np_Nn_Nnps__ Peinture Murale Germenly Jet d&#39;encre Stickers plantes fleur Stickers muraux Accueil Contexte Peint...
16033,1560,Mobilier,1920,Linge de maison,0.6351239126732561,high_confidence,Tapis (170 X 240 X 6 Cm) Polyester Marron 
16035,1560,Mobilier,1920,Linge de maison,0.95127410827751,high_confidence,Literie Drap Couverture Drap De Lit Soft Comfort Solide Couleur Drap housse Literie Couverture Drap de lit Soft Comfort Solide Couleur Description: Ce grip feuilles et adapter mieux que tout autre jeu...
16045,1300,Modélisme,2280,Journaux et revues occasion,0.2973076433843367,low_confidence,Maquette Char : Ims - 152 Hunter-Zvezda IMS - 152 Hunter
16053,2522,Fournitures papeterie,10,Livres occasion,0.32858014538269936,low_confidence,Bte 1800 Etq Laser Ca 63.5x46.6 Pefc 
16080,1280,Jouets enfant,1140,Objets pop culture,0.6423086831717699,high_confidence,500 Compact Piece Ss Florence View 35-14 (Japan Import) 
16081,1280,Jouets enfant,1302,Jeux et accessoires de plein air,0.6873109513274298,high_confidence,11cm Galaxy Ice Cream Squeeze Toy Lente Hausse Décompression Toys Squeeze 11CM Galaxy Ice Cream Pincez Toy Squishy La hausse lente Décompression Pincez Description Jouets: Taille: 11cm * 19cm Matériel...
16087,1920,Linge de maison,1560,Mobilier,0.8992638245537782,high_confidence,Surmatelas Mousse Mémoire De Forme 10 Zones 140x190 Cm Ce surmatelas à mousse mémoire de forme 10 zones 140 x 190 cm s&#39;ajuste continuellement pendant votre sommeil.Ultra-confortable il réduit les ...
16092,1302,Jeux et accessoires de plein air,1560,Mobilier,0.2643251419504521,low_confidence,Panama Aqua Fauteuil Suspendu 130 X 100 Cm PANAMA AQUA Fauteuil suspendu 130 x 100 cm - Fabricant : AMAZONAS - Code EAN : 4030454005173
